prediction,top_5,datapoint_type,cleaned_name,cleaned_comment,return_param_comment,params,filename,line_number,original,name
string,string%object%other%string|regexp%string|object,1,identifier,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/abstract/query-generator.js,869,string,identifiers
object,object%other%options%mixed%object|undefined,1,option,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/abstract/query-generator.js,869,object,options
boolean,boolean%number%string%other%object,1,option force,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/abstract/query-generator.js,869,boolean,options.force
string,string%regexp%boolean%object%array.<string>,1,option quote identifier,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/abstract/query-generator.js,869,boolean,options.quoteIdentifiers
object,object%other%array%array.<string>%array.<object>,0,quote identifier,split list identifier . quote part,,dialect identifier option option force option quote identifier,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/abstract/query-generator.js,869,string,quoteIdentifier
string,string%other%regexp%object%boolean,0,quote identifier,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/abstract/query-generator.js,876,,quoteIdentifiers
string,string%other%object%array%regexp,0,quote attribute,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/abstract/query-generator.js,889,,quoteAttribute
string|object,string|object%string%object|string%object%other,1,param,table string object,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/abstract/query-generator.js,904,string|object,param
string,string%array.<string>%array%string|array%other,1,alias,alias name,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/abstract/query-generator.js,904,string|boolean,alias
string,string%array.<string>%other%object%string|null,0,quote table,quote table name optional alias schema attribution,,param alias,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/abstract/query-generator.js,904,string,quoteTable
boolean,boolean%array.<boolean>%string%object%other,0,escape,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/abstract/query-generator.js,941,,escape
string,string%undefined%boolean%other%array,0,bind param,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/abstract/query-generator.js,968,,bindParam
string,string%other%number%boolean%object,0,format,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/abstract/query-generator.js,979,,format
boolean,boolean%other%string%object%undefined,0,validate,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/abstract/query-generator.js,1002,,validate
boolean,boolean%bool%other%string%object,0,be identifier quote,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/abstract/query-generator.js,1029,,isIdentifierQuoted
object,object%string%array.<string>%other%number,1,column,json column,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/abstract/query-generator.js,1041,string,column
string,string%array.<string>%path%array%string|array,1,path,path extract optional,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/abstract/query-generator.js,1041,string|array.<string>,path
string,string%other%object%array%string|null,0,json path extraction query,generates sql query extract json property give path,generated sql query,column path,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/abstract/query-generator.js,1041,string,jsonPathExtractionQuery
other,other%string%boolean%ithenable%array,0,select query,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/abstract/query-generator.js,1090,,selectQuery
string,string%other%object%boolean%array.<boolean>,0,escape attribute,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/abstract/query-generator.js,1368,,escapeAttributes
boolean,boolean%void%array%undefined%other,0,generate include,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/abstract/query-generator.js,1403,,generateInclude
string,string%boolean%number%other%object,0,generate join,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/abstract/query-generator.js,1554,,generateJoin
boolean,boolean%string%number%function%void,0,generate through join,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/abstract/query-generator.js,1633,,generateThroughJoin
ithenable,ithenable%string%other%array%boolean,0,generate sub query filter,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/abstract/query-generator.js,1742,,_generateSubQueryFilter
object,object%other%string%function%boolean,0,get require closure,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/abstract/query-generator.js,1842,,_getRequiredClosure
string,string%array%other%number%object,0,get query order,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/abstract/query-generator.js,1854,,getQueryOrders
other,other%element%array.<element>%node%webinspector.domnode,0,select from table fragment,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/abstract/query-generator.js,1901,,selectFromTableFragment
object,object%options%other%jquery%array.<object>,1,option,object select query option,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/abstract/query-generator.js,1919,object,options
object,object%array.<object>%other%array%string,1,option,model pass select query,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/abstract/query-generator.js,1919,object,options
string,string%other%object%array%bool,0,add limit and offset,return sql fragment add result constraint,generated sql query,option option,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/abstract/query-generator.js,1919,string,addLimitAndOffset
boolean,boolean%string%void%undefined%function,0,handle sequelize method,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/abstract/query-generator.js,1937,,handleSequelizeMethod
string,string%object%other%array%ithenable,0,where query,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/abstract/query-generator.js,2009,,whereQuery
string,string%array.<object>%object%other%ithenable,0,where item query,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/abstract/query-generator.js,2017,,whereItemsQuery
string,string%array.<object>%object%other%ithenable,0,where item query,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/abstract/query-generator.js,2048,,whereItemQuery
string,string%other%object%array%string|object,0,find field,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/abstract/query-generator.js,2152,,_findField
array,array%other%object%jquery%boolean,0,where group bind,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/abstract/query-generator.js,2167,,_whereGroupBind
jquery,jquery%array%other%object%boolean,0,where bind,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/abstract/query-generator.js,2193,,_whereBind
array,array%object%string%other%array|string,0,where json,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/abstract/query-generator.js,2208,,_whereJSON
boolean,boolean%other%function%void%object,0,traverse json,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/abstract/query-generator.js,2234,,_traverseJSON
string,string%object%other%number%mixed,0,to json value,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/abstract/query-generator.js,2261,,_toJSONValue
string,string%other%number%object%array,0,cast key,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/abstract/query-generator.js,2265,,_castKey
google.maps.map,google.maps.map%other%object%arraybuffer%array,0,get json cast,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/abstract/query-generator.js,2274,,_getJsonCast
string,string%number%number|undefined%other%array.<string>,0,join key value,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/abstract/query-generator.js,2287,,_joinKeyValue
string,string%array%other%array.<string>%number,0,get safe key,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/abstract/query-generator.js,2298,,_getSafeKey
string,string%array%other%object%array.<string>,0,prefix key,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/abstract/query-generator.js,2321,,_prefixKey
webinspector.remoteobject,webinspector.remoteobject%boolean%object%array%array.<element>,0,where parse single value object,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/abstract/query-generator.js,2333,,_whereParseSingleValueObject
other,other%string%object%array%array.<string>,0,get where condition,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/abstract/query-generator.js,2429,,getWhereConditions
object,object%webinspector.remoteobject%other%document%array.<object>,0,parse condition object,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/abstract/query-generator.js,2500,,parseConditionObject
string,string%number%object%array.<*>%mixed,0,boolean value,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/abstract/query-generator.js,2511,,booleanValue
other,other%array%request%object%string,0,format bind parameter,rewrite query parameter example query format bind parameter select foo fooval query format bind parameter select foo foo foo fooval option skip unescape bool skip unescaping skip value replace bool replace unescape . check correct syntax value available,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/abstract/query.js,25,,formatBindParameters
function,function%other%function|string%function|undefined%string,0,replacement func,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/abstract/query.js,38,,replacementFunc
function,function%other%function|string%function|undefined%string,0,replacement func,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/abstract/query.js,45,,replacementFunc
function,function%other%function|string%function|undefined%string,0,replacement func,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/abstract/query.js,54,,replacementFunc
string,string%object%parse.query%other%array.<object>,1,sql,sql query execute,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/abstract/query.js,97,string,sql
query,query%string%jquery%other%ithenable,0,run,execute passed sql query. examples query run select,,sql,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/abstract/query.js,97,,run
boolean,boolean%void%other%object%undefined,0,check logging option,check logging option instance print deprecation warning,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/abstract/query.js,107,void,checkLoggingOption
string,string%string|null%other%object%array,0,get insert id field,get attribute insert query contain insert id,field name,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/abstract/query.js,120,string,getInsertIdField
string,string%other%number%object%array,0,get unique constraint error message,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/abstract/query.js,124,,getUniqueConstraintErrorMessage
boolean,boolean%bool%other%object%ithenable,0,be raw query,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/abstract/query.js,139,,isRawQuery
boolean,boolean%bool%other%ithenable%observable,0,be version query,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/abstract/query.js,143,,isVersionQuery
boolean,boolean%bool%other%object%void,0,be upsert query,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/abstract/query.js,147,,isUpsertQuery
boolean,boolean%bool%other%void%ithenable,0,be insert query,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/abstract/query.js,151,,isInsertQuery
boolean,boolean%void%undefined%other%array,0,handle insert query,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/abstract/query.js,170,,handleInsertQuery
boolean,boolean%bool%other%ithenable%void,0,be show table query,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/abstract/query.js,183,,isShowTablesQuery
boolean,boolean%void%other%function%ithenable,0,handle show table query,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/abstract/query.js,187,,handleShowTablesQuery
boolean,boolean%bool%number%void%ithenable,0,be show index query,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/abstract/query.js,191,,isShowIndexesQuery
boolean,boolean%bool%other%void%ithenable,0,be show constraint query,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/abstract/query.js,195,,isShowConstraintsQuery
boolean,boolean%bool%other%object%void,0,be describe query,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/abstract/query.js,199,,isDescribeQuery
boolean,boolean%bool%other%void%object,0,be select query,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/abstract/query.js,203,,isSelectQuery
boolean,boolean%bool%other%void%ithenable,0,be bulk update query,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/abstract/query.js,207,,isBulkUpdateQuery
boolean,boolean%bool%other%void%ithenable,0,be bulk delete query,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/abstract/query.js,211,,isBulkDeleteQuery
boolean,boolean%bool%other%ithenable%void,0,be foreign key query,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/abstract/query.js,215,,isForeignKeysQuery
